job_title,experience_level,industry,city,salary_median_gbp
HR Specialist,Senior,Construction,Kurunegala,8188
Software Engineer,Entry,Finance,Ratnapura,8555
Accountant,Senior,Retail,Galle,4792
Pharmacist,Mid,Government,Ratnapura,4246
Project Manager,Senior,IT,Polonnaruwa,14048
Software Engineer,Senior,Logistics,Negombo,7804
Software Engineer,Entry,Telecoms,Colombo,9377
Sales Executive,Senior,Education,Polonnaruwa,8607
Nurse,Senior,Finance,Colombo,9757
Accountant,Senior,Government,Colombo,8036
Project Manager,Mid,Agriculture,Kurunegala,3081
Nurse,Mid,Education,Trincomalee,3425
Pharmacist,Entry,Education,Jaffna,4058
Pharmacist,Mid,Finance,Polonnaruwa,12114
Teacher,Entry,IT,Jaffna,5832
Data Scientist,Senior,Education,Negombo,13071
Pharmacist,Senior,Tourism,Ratnapura,6740
Marketing Manager,Senior,Telecoms,Negombo,15218
Accountant,Mid,Tourism,Colombo,3426
Nurse,Mid,Healthcare,Colombo,6113
Sales Executive,Senior,Agriculture,Polonnaruwa,3872
Software Engineer,Mid,Finance,Negombo,13651
HR Specialist,Mid,Government,Galle,5075
Software Engineer,Mid,Retail,Galle,4442
Software Engineer,Mid,Construction,Polonnaruwa,6126
HR Specialist,Mid,Agriculture,Ratnapura,2896
Pharmacist,Senior,Finance,Kandy,15662
HR Specialist,Entry,Telecoms,Jaffna,5792
Teacher,Entry,Education,Jaffna,3398
Nurse,Mid,IT,Galle,7637
HR Specialist,Mid,Telecoms,Polonnaruwa,9836
Teacher,Senior,Finance,Polonnaruwa,15342
HR Specialist,Entry,Tourism,Matara,2911
Data Scientist,Mid,Education,Negombo,7932
Nurse,Senior,Finance,Galle,13696
Nurse,Senior,Telecoms,Polonnaruwa,8312
Project Manager,Senior,Finance,Anuradhapura,16583
Project Manager,Entry,Telecoms,Ratnapura,6549
Sales Executive,Mid,IT,Galle,11452
Project Manager,Senior,Manufacturing,Polonnaruwa,7171
HR Specialist,Senior,Telecoms,Galle,14513
Civil Engineer,Mid,Tourism,Batticaloa,4077
Data Scientist,Entry,Education,Galle,4876
Accountant,Mid,Finance,Kurunegala,10567
Accountant,Mid,Telecoms,Kurunegala,9085
Nurse,Mid,Manufacturing,Kurunegala,2958
Teacher,Senior,IT,Colombo,15352
Teacher,Senior,Construction,Jaffna,5263
Civil Engineer,Senior,Healthcare,Kurunegala,11157
Civil Engineer,Mid,Education,Jaffna,4947
Software Engineer,Entry,Construction,Colombo,4480
Civil Engineer,Mid,Agriculture,Galle,2766
Nurse,Senior,Government,Ratnapura,5618
Customer Support,Mid,Telecoms,Kurunegala,5282
Teacher,Senior,Construction,Kandy,6178
Nurse,Senior,Manufacturing,Kurunegala,4427
Data Scientist,Mid,Finance,Trincomalee,14388
Civil Engineer,Entry,Logistics,Galle,2730
Data Scientist,Mid,Education,Negombo,7421
Marketing Manager,Entry,Logistics,Matara,3097
Nurse,Senior,IT,Polonnaruwa,11963
Marketing Manager,Mid,Education,Matara,5187
Teacher,Mid,Healthcare,Galle,5043
Data Scientist,Mid,Construction,Trincomalee,6285
Customer Support,Senior,Logistics,Kurunegala,3936
Teacher,Mid,Healthcare,Batticaloa,6289
Pharmacist,Entry,Tourism,Jaffna,2645
Software Engineer,Entry,Finance,Colombo,9820
Nurse,Senior,Logistics,Colombo,5103
Project Manager,Senior,Agriculture,Batticaloa,5210
Software Engineer,Senior,Construction,Negombo,8921
Nurse,Senior,Healthcare,Jaffna,9481
Pharmacist,Mid,Logistics,Galle,4098
Pharmacist,Senior,IT,Anuradhapura,21075
Software Engineer,Entry,Finance,Anuradhapura,11823
HR Specialist,Entry,Construction,Batticaloa,3392
Project Manager,Entry,Construction,Colombo,3691
Project Manager,Mid,Telecoms,Kandy,7697
Data Scientist,Mid,Construction,Negombo,6280
Software Engineer,Senior,Education,Polonnaruwa,13242
Marketing Manager,Entry,Tourism,Polonnaruwa,2752
Marketing Manager,Mid,Finance,Trincomalee,10713
Data Scientist,Senior,Logistics,Galle,9977
Customer Support,Senior,Tourism,Negombo,4073
Data Scientist,Mid,Telecoms,Jaffna,13214
Teacher,Entry,IT,Colombo,5669
Teacher,Senior,Logistics,Anuradhapura,4999
Accountant,Senior,Tourism,Anuradhapura,7178
Sales Executive,Entry,IT,Ratnapura,8529
Sales Executive,Entry,Government,Matara,3009
Accountant,Senior,IT,Galle,16139
Pharmacist,Entry,Government,Colombo,3326
Data Scientist,Entry,Government,Galle,5547
Civil Engineer,Senior,Logistics,Colombo,6079
Software Engineer,Entry,Logistics,Galle,4148
Marketing Manager,Senior,Retail,Colombo,5372
Software Engineer,Entry,IT,Trincomalee,11790
Data Scientist,Senior,Construction,Jaffna,10656
Nurse,Mid,Finance,Trincomalee,7065
Nurse,Mid,Telecoms,Jaffna,6431
Marketing Manager,Mid,Retail,Colombo,4447
Sales Executive,Entry,Telecoms,Kandy,5750
Sales Executive,Entry,Retail,Kurunegala,2821
Data Scientist,Mid,Agriculture,Negombo,4506
Civil Engineer,Senior,Education,Colombo,8445
Software Engineer,Entry,Healthcare,Jaffna,7522
Pharmacist,Senior,Education,Ratnapura,8688
Software Engineer,Senior,Education,Matara,10664
Project Manager,Mid,Education,Trincomalee,6001
Pharmacist,Mid,Education,Polonnaruwa,6008
Customer Support,Senior,Healthcare,Colombo,8094
Project Manager,Mid,Government,Anuradhapura,4860
Pharmacist,Mid,Telecoms,Trincomalee,8467
Customer Support,Mid,Finance,Colombo,6272
Accountant,Entry,Education,Ratnapura,3850
Pharmacist,Mid,Retail,Negombo,3509
Data Scientist,Senior,Retail,Polonnaruwa,8473
Teacher,Senior,IT,Trincomalee,12190
Sales Executive,Mid,Government,Anuradhapura,4647
Data Scientist,Senior,Construction,Kandy,8613
Civil Engineer,Senior,Finance,Colombo,15293
Marketing Manager,Senior,Manufacturing,Kurunegala,7835
Nurse,Senior,Education,Matara,5269
Software Engineer,Mid,Finance,Kandy,14805
Project Manager,Mid,Logistics,Galle,4340
HR Specialist,Entry,Logistics,Colombo,2721
Marketing Manager,Senior,Agriculture,Anuradhapura,4473
Project Manager,Senior,Logistics,Negombo,8385
Civil Engineer,Entry,Government,Jaffna,3969
Pharmacist,Mid,IT,Kurunegala,10171
Teacher,Senior,IT,Trincomalee,14364
Data Scientist,Entry,Education,Matara,5023
Teacher,Senior,Government,Ratnapura,6767
Accountant,Mid,Retail,Polonnaruwa,3486
Teacher,Mid,Retail,Polonnaruwa,3321
Teacher,Entry,Construction,Kandy,2756
Software Engineer,Entry,Healthcare,Polonnaruwa,9186
Data Scientist,Entry,Education,Trincomalee,4703
Pharmacist,Entry,Telecoms,Trincomalee,4739
Data Scientist,Senior,Construction,Negombo,9211
HR Specialist,Senior,Construction,Kandy,6383
HR Specialist,Senior,Retail,Kandy,6204
Customer Support,Mid,Manufacturing,Galle,2500
Software Engineer,Senior,Agriculture,Negombo,6204
Software Engineer,Entry,Government,Trincomalee,4502
Marketing Manager,Mid,Education,Polonnaruwa,6629
Marketing Manager,Entry,Telecoms,Kandy,6580
Accountant,Entry,Finance,Kandy,6534
Pharmacist,Senior,Education,Matara,8286
Marketing Manager,Mid,Education,Matara,5063
Nurse,Senior,Manufacturing,Kurunegala,5898
Pharmacist,Senior,Manufacturing,Galle,7559
Project Manager,Mid,Telecoms,Jaffna,8948
Nurse,Entry,Finance,Kurunegala,4520
Software Engineer,Entry,Retail,Kandy,3461
Pharmacist,Senior,Finance,Jaffna,13536
Marketing Manager,Mid,Logistics,Anuradhapura,3857
Accountant,Entry,Healthcare,Galle,5358
Nurse,Senior,Finance,Anuradhapura,10666
Nurse,Mid,Construction,Polonnaruwa,3131
Sales Executive,Mid,Logistics,Colombo,3484
Customer Support,Entry,IT,Jaffna,5000
Sales Executive,Entry,Education,Matara,2741
Teacher,Senior,Agriculture,Batticaloa,3823
Software Engineer,Senior,Manufacturing,Batticaloa,8056
Pharmacist,Entry,Government,Ratnapura,3269
Marketing Manager,Mid,Logistics,Matara,3912
Pharmacist,Mid,Tourism,Kurunegala,4669
Marketing Manager,Mid,Retail,Jaffna,3248
Civil Engineer,Senior,Retail,Batticaloa,5704
Pharmacist,Entry,Construction,Galle,2926
Data Scientist,Mid,Logistics,Kandy,6490
Civil Engineer,Senior,Construction,Matara,7531
Software Engineer,Senior,Telecoms,Ratnapura,17962
Marketing Manager,Entry,Government,Polonnaruwa,3603
Sales Executive,Entry,Logistics,Colombo,3313
Civil Engineer,Entry,IT,Galle,6673
Nurse,Senior,Manufacturing,Anuradhapura,5356
Civil Engineer,Senior,Logistics,Kandy,5549
Data Scientist,Senior,Manufacturing,Colombo,10176
Software Engineer,Entry,Retail,Matara,2500
Data Scientist,Mid,Government,Ratnapura,7312
Project Manager,Senior,Manufacturing,Polonnaruwa,8053
Customer Support,Senior,Government,Jaffna,4755
Accountant,Entry,Government,Galle,3679
Nurse,Senior,Finance,Kurunegala,10321
Project Manager,Mid,IT,Batticaloa,11468
Customer Support,Senior,Healthcare,Anuradhapura,9011
Software Engineer,Senior,Agriculture,Colombo,5953
Pharmacist,Senior,Retail,Kurunegala,4954
Teacher,Entry,Education,Polonnaruwa,3730
Software Engineer,Senior,Telecoms,Matara,14580
Data Scientist,Entry,Tourism,Galle,4923
Sales Executive,Entry,Education,Kandy,3047
Accountant,Mid,Telecoms,Galle,10808
Nurse,Senior,Finance,Ratnapura,10509
Project Manager,Senior,Construction,Matara,6035
Customer Support,Mid,Logistics,Ratnapura,2500
Marketing Manager,Senior,Agriculture,Negombo,3786
Project Manager,Entry,Government,Polonnaruwa,2769
Customer Support,Senior,Retail,Matara,3572
Accountant,Senior,Education,Jaffna,9181
Marketing Manager,Mid,Healthcare,Galle,10014
Nurse,Entry,Telecoms,Galle,4353
Software Engineer,Senior,Agriculture,Negombo,5868
HR Specialist,Entry,Government,Polonnaruwa,4021
HR Specialist,Senior,Telecoms,Jaffna,12404
Customer Support,Senior,Construction,Trincomalee,4188
Marketing Manager,Mid,Finance,Colombo,8712
Pharmacist,Entry,Government,Galle,3734
Data Scientist,Mid,Tourism,Ratnapura,5812
HR Specialist,Mid,Healthcare,Kandy,9381
Sales Executive,Entry,Retail,Ratnapura,2593
Data Scientist,Mid,Logistics,Kandy,6729
Pharmacist,Entry,Logistics,Anuradhapura,2700
Software Engineer,Senior,Government,Kandy,10576
Software Engineer,Mid,Healthcare,Galle,11210
Project Manager,Senior,Retail,Colombo,5291
Pharmacist,Mid,Construction,Ratnapura,3508
Project Manager,Mid,Agriculture,Jaffna,2827
Data Scientist,Entry,Education,Colombo,5875
Accountant,Mid,Tourism,Kurunegala,3602
Pharmacist,Mid,Retail,Batticaloa,4181
Data Scientist,Mid,Education,Galle,9328
Sales Executive,Entry,Tourism,Negombo,3256
Civil Engineer,Senior,Logistics,Colombo,7761
Project Manager,Senior,Manufacturing,Anuradhapura,7548
Project Manager,Entry,Manufacturing,Polonnaruwa,3202
Customer Support,Senior,Logistics,Trincomalee,4278
HR Specialist,Senior,Retail,Colombo,5749
HR Specialist,Entry,IT,Kandy,7810
Teacher,Entry,Telecoms,Jaffna,5368
HR Specialist,Mid,IT,Colombo,12242
Accountant,Mid,Logistics,Batticaloa,3920
Customer Support,Senior,Retail,Jaffna,3314
Software Engineer,Mid,Education,Jaffna,7311
Pharmacist,Entry,Telecoms,Kandy,6115
Pharmacist,Senior,Construction,Trincomalee,7820
Sales Executive,Entry,Logistics,Kandy,2785
Accountant,Senior,Tourism,Matara,6112
Data Scientist,Mid,Logistics,Colombo,7344
Nurse,Senior,Education,Galle,6411
Civil Engineer,Entry,Finance,Kandy,6739
Project Manager,Senior,Healthcare,Jaffna,14571
Marketing Manager,Senior,Logistics,Jaffna,5960
Pharmacist,Mid,Logistics,Kurunegala,4524
Marketing Manager,Entry,IT,Matara,8861
Marketing Manager,Senior,Healthcare,Kandy,14801
Pharmacist,Entry,Healthcare,Polonnaruwa,7447
Accountant,Entry,Telecoms,Kandy,6548
Nurse,Mid,Construction,Ratnapura,2632
Teacher,Senior,Education,Matara,5785
Nurse,Senior,Retail,Colombo,3752
Sales Executive,Senior,Education,Colombo,8008
Project Manager,Entry,Healthcare,Trincomalee,6722
Accountant,Entry,Logistics,Anuradhapura,2565
Nurse,Mid,Telecoms,Polonnaruwa,6033
Sales Executive,Senior,Education,Matara,9613
Pharmacist,Entry,Telecoms,Anuradhapura,5341
Sales Executive,Entry,Manufacturing,Kurunegala,4108
Project Manager,Senior,Government,Matara,7454
Software Engineer,Senior,Government,Galle,10858
HR Specialist,Mid,Government,Negombo,4922
Accountant,Senior,Healthcare,Trincomalee,11738
Teacher,Mid,Tourism,Anuradhapura,2961
Nurse,Senior,Manufacturing,Trincomalee,5314
Accountant,Senior,IT,Batticaloa,16952
Software Engineer,Entry,Construction,Kandy,4343
Data Scientist,Mid,Logistics,Trincomalee,6038
Customer Support,Mid,Healthcare,Trincomalee,5746
Sales Executive,Senior,Healthcare,Trincomalee,15616
Civil Engineer,Senior,Logistics,Trincomalee,7039
Software Engineer,Mid,Government,Ratnapura,7142
Sales Executive,Entry,Tourism,Colombo,3247
Civil Engineer,Entry,Telecoms,Polonnaruwa,7742
Software Engineer,Mid,Logistics,Kurunegala,6037
Software Engineer,Entry,Telecoms,Jaffna,9219
Customer Support,Senior,Tourism,Kandy,3801
Pharmacist,Mid,Government,Anuradhapura,5447
Data Scientist,Senior,Tourism,Jaffna,10782
Marketing Manager,Entry,Education,Trincomalee,3749
HR Specialist,Mid,Retail,Anuradhapura,3338
Marketing Manager,Senior,Education,Kandy,8892
Sales Executive,Entry,Telecoms,Anuradhapura,6730
Civil Engineer,Mid,Logistics,Matara,4082
Project Manager,Entry,Education,Colombo,4595
Software Engineer,Senior,Retail,Batticaloa,7157
Nurse,Entry,Telecoms,Negombo,4849
Software Engineer,Senior,Telecoms,Batticaloa,22862
Sales Executive,Entry,Construction,Batticaloa,2600
Nurse,Senior,Agriculture,Negombo,2721
Nurse,Senior,Agriculture,Anuradhapura,2500
Nurse,Mid,Retail,Kurunegala,2586
Nurse,Senior,Manufacturing,Galle,4214
Pharmacist,Mid,Agriculture,Negombo,3010
Data Scientist,Entry,Tourism,Negombo,3479
Project Manager,Senior,Logistics,Galle,5334
Data Scientist,Entry,Construction,Batticaloa,3725
Pharmacist,Entry,Government,Negombo,3054
Project Manager,Mid,Manufacturing,Kandy,3981
Software Engineer,Mid,Finance,Colombo,13088
Marketing Manager,Mid,Construction,Matara,4860
Software Engineer,Entry,Agriculture,Kurunegala,2619
Nurse,Mid,Logistics,Polonnaruwa,2897
Software Engineer,Entry,Telecoms,Jaffna,8052
Data Scientist,Senior,Healthcare,Negombo,23360
Marketing Manager,Senior,Retail,Jaffna,5606
Marketing Manager,Senior,IT,Negombo,18263
Data Scientist,Senior,IT,Negombo,24471
Nurse,Senior,Logistics,Jaffna,4848
Teacher,Entry,Telecoms,Trincomalee,4426
Accountant,Mid,Education,Anuradhapura,4071
Accountant,Entry,Manufacturing,Kurunegala,3011
HR Specialist,Entry,Tourism,Negombo,2844
Marketing Manager,Entry,IT,Matara,7604
Data Scientist,Mid,IT,Polonnaruwa,16927
Accountant,Senior,Agriculture,Anuradhapura,3420
Customer Support,Mid,Government,Trincomalee,3653
HR Specialist,Senior,Manufacturing,Colombo,7201
Pharmacist,Mid,IT,Negombo,11686
Data Scientist,Senior,IT,Colombo,24968
Accountant,Entry,Healthcare,Trincomalee,6699
Software Engineer,Senior,Agriculture,Kandy,6390
Teacher,Senior,Healthcare,Kandy,11133
HR Specialist,Mid,Retail,Batticaloa,4026
Data Scientist,Mid,Finance,Kandy,13875
Sales Executive,Entry,Telecoms,Polonnaruwa,7409
Pharmacist,Entry,Manufacturing,Kurunegala,2769
Civil Engineer,Mid,Retail,Batticaloa,3612
Software Engineer,Senior,Construction,Anuradhapura,10287
Accountant,Mid,IT,Galle,10628
Data Scientist,Senior,Manufacturing,Matara,10115
Customer Support,Mid,Education,Kandy,3226
Project Manager,Senior,Education,Kandy,7930
Marketing Manager,Mid,Logistics,Polonnaruwa,3977
Customer Support,Mid,Education,Kurunegala,3987
Data Scientist,Senior,Finance,Ratnapura,21859
Sales Executive,Entry,Construction,Matara,3126
Civil Engineer,Entry,Tourism,Trincomalee,3198
Software Engineer,Entry,Education,Trincomalee,4635
Nurse,Mid,Healthcare,Matara,6957
Nurse,Senior,Education,Batticaloa,6369
Software Engineer,Entry,Manufacturing,Negombo,5913
Nurse,Mid,Manufacturing,Trincomalee,2946
Customer Support,Senior,Construction,Anuradhapura,4232
Nurse,Senior,Tourism,Jaffna,4959
Software Engineer,Mid,Healthcare,Colombo,13902
Software Engineer,Senior,Telecoms,Galle,17162
Customer Support,Senior,Telecoms,Colombo,7737
Sales Executive,Mid,Agriculture,Colombo,2567
Accountant,Senior,Logistics,Trincomalee,5208
Accountant,Senior,IT,Anuradhapura,18911
Pharmacist,Mid,Education,Galle,5698
Data Scientist,Entry,Logistics,Kurunegala,4377
Civil Engineer,Senior,Logistics,Jaffna,7929
Civil Engineer,Senior,Telecoms,Anuradhapura,15910
HR Specialist,Senior,Logistics,Trincomalee,6210
Marketing Manager,Entry,Tourism,Colombo,2966
Sales Executive,Entry,Logistics,Galle,2590
Data Scientist,Entry,Logistics,Polonnaruwa,4097
Project Manager,Entry,Manufacturing,Galle,3288
Nurse,Senior,Construction,Galle,4595
Customer Support,Mid,Construction,Ratnapura,2908
Sales Executive,Entry,IT,Trincomalee,5692
Civil Engineer,Entry,Telecoms,Colombo,6492
Data Scientist,Senior,Logistics,Batticaloa,8590
Sales Executive,Entry,Tourism,Trincomalee,3061
HR Specialist,Senior,Logistics,Polonnaruwa,6042
Pharmacist,Entry,Construction,Jaffna,2796
Data Scientist,Senior,Tourism,Ratnapura,9154
Customer Support,Mid,Manufacturing,Trincomalee,2791
Teacher,Entry,Manufacturing,Polonnaruwa,2500
Nurse,Entry,Healthcare,Negombo,5260
Accountant,Mid,Retail,Colombo,3300
Civil Engineer,Mid,Tourism,Polonnaruwa,3698
Software Engineer,Mid,Education,Ratnapura,6733
Marketing Manager,Senior,Construction,Ratnapura,7810
Accountant,Mid,Logistics,Batticaloa,3672
Customer Support,Entry,Healthcare,Polonnaruwa,3847
Project Manager,Entry,Construction,Negombo,3294
Data Scientist,Senior,Government,Ratnapura,12737
Project Manager,Mid,Construction,Jaffna,4163
Accountant,Senior,Construction,Matara,7016
Marketing Manager,Senior,Construction,Trincomalee,6901
Marketing Manager,Senior,Government,Polonnaruwa,7320
Sales Executive,Mid,Finance,Colombo,10674
Nurse,Senior,Telecoms,Galle,8323
Civil Engineer,Mid,Healthcare,Ratnapura,9145
Pharmacist,Senior,Education,Anuradhapura,7383
Accountant,Senior,Education,Negombo,8261
Marketing Manager,Senior,Telecoms,Negombo,15683
Civil Engineer,Senior,Retail,Batticaloa,6071
Nurse,Entry,IT,Matara,4462
HR Specialist,Senior,Agriculture,Matara,3452
HR Specialist,Senior,Retail,Batticaloa,5512
Teacher,Entry,Finance,Colombo,6270
Accountant,Entry,Retail,Polonnaruwa,2563
Teacher,Senior,Logistics,Colombo,5436
Teacher,Senior,Agriculture,Batticaloa,3864
Sales Executive,Entry,Telecoms,Anuradhapura,6119
Teacher,Entry,Healthcare,Colombo,5887
Civil Engineer,Entry,Retail,Jaffna,2500
Sales Executive,Mid,Construction,Anuradhapura,5361
Accountant,Mid,Retail,Colombo,2733
Nurse,Mid,Finance,Colombo,6618
Teacher,Senior,Tourism,Galle,5793
Accountant,Senior,IT,Negombo,14951
Marketing Manager,Mid,Manufacturing,Batticaloa,4533
Pharmacist,Entry,Government,Galle,3339
Marketing Manager,Entry,Tourism,Kandy,3473
Software Engineer,Mid,IT,Colombo,10820
Civil Engineer,Senior,Government,Matara,8723
Civil Engineer,Senior,Manufacturing,Colombo,5894
Project Manager,Entry,Logistics,Negombo,2584
Marketing Manager,Mid,Manufacturing,Kurunegala,4697
Pharmacist,Mid,Government,Polonnaruwa,5619
Data Scientist,Entry,Retail,Ratnapura,3290
Sales Executive,Senior,Manufacturing,Ratnapura,6444
Civil Engineer,Mid,Government,Negombo,4410
Pharmacist,Entry,Construction,Kurunegala,3099
Accountant,Mid,Finance,Galle,9082
Marketing Manager,Mid,Logistics,Batticaloa,4522
Data Scientist,Mid,Retail,Batticaloa,6067
Pharmacist,Mid,Healthcare,Kandy,10227
Pharmacist,Mid,Government,Trincomalee,5119
Civil Engineer,Entry,Logistics,Galle,2553
HR Specialist,Senior,Agriculture,Kandy,4145
Nurse,Senior,Government,Negombo,6282
Nurse,Senior,Government,Polonnaruwa,6136
Nurse,Entry,Government,Trincomalee,2909
Pharmacist,Entry,IT,Batticaloa,7790
Nurse,Senior,Government,Anuradhapura,5336
Customer Support,Entry,Healthcare,Negombo,3860
Pharmacist,Senior,Manufacturing,Colombo,7481
Marketing Manager,Senior,Tourism,Trincomalee,4710
Teacher,Mid,Healthcare,Colombo,8110
Project Manager,Senior,Healthcare,Colombo,12679
Software Engineer,Mid,Retail,Ratnapura,4995
Accountant,Senior,Government,Anuradhapura,6906
Civil Engineer,Entry,Manufacturing,Trincomalee,2782
Nurse,Senior,Construction,Kurunegala,4432
HR Specialist,Senior,Telecoms,Jaffna,15634
Nurse,Entry,Healthcare,Trincomalee,4536
Sales Executive,Senior,Retail,Ratnapura,5166
HR Specialist,Mid,Tourism,Ratnapura,3847
Civil Engineer,Senior,Agriculture,Kurunegala,4319
Software Engineer,Entry,Manufacturing,Trincomalee,3519
Teacher,Senior,Finance,Anuradhapura,12573
Accountant,Mid,Education,Kurunegala,5072
Civil Engineer,Entry,Telecoms,Ratnapura,6205
Marketing Manager,Entry,Telecoms,Trincomalee,5777
HR Specialist,Entry,Finance,Ratnapura,7794
Software Engineer,Entry,Construction,Batticaloa,4018
Data Scientist,Entry,Manufacturing,Polonnaruwa,3864
HR Specialist,Mid,Education,Galle,6145
Software Engineer,Senior,Agriculture,Negombo,5429
Software Engineer,Mid,Telecoms,Trincomalee,12406
Pharmacist,Mid,Tourism,Jaffna,4653
Teacher,Senior,Government,Ratnapura,7176
Civil Engineer,Senior,Manufacturing,Matara,7031
Nurse,Entry,Telecoms,Negombo,3681
Marketing Manager,Senior,Tourism,Colombo,6142
